Run Name (clean name) (1),Tech||Outputs Group Detailed (electricity supply) (1),State,Year,Value,Unit
Central no IRA,Offshore Wind,oklahoma,2030,0,gigawatt
Central no IRA,Offshore Wind,oklahoma,2035,0,gigawatt
Central no IRA,Offshore Wind,oklahoma,2040,0,gigawatt
Central no IRA,Offshore Wind,oklahoma,2045,0,gigawatt
Central no IRA,Offshore Wind,oklahoma,2050,0,gigawatt
Central no IRA,Offshore Wind,oregon,2025,0.003,gigawatt
Central no IRA,Offshore Wind,oregon,2030,0.007,gigawatt
Central no IRA,Offshore Wind,oregon,2035,0.011,gigawatt
Central no IRA,Offshore Wind,oregon,2040,0.02,gigawatt
Central no IRA,Offshore Wind,oregon,2045,0.023,gigawatt
Central no IRA,Offshore Wind,oregon,2050,0.048,gigawatt
Central no IRA,Offshore Wind,pennsylvania,2025,0.01,gigawatt
Central no IRA,Offshore Wind,pennsylvania,2030,2.744,gigawatt
Central no IRA,Offshore Wind,pennsylvania,2035,3.788,gigawatt
Central no IRA,Offshore Wind,pennsylvania,2040,3.826,gigawatt
Central no IRA,Offshore Wind,pennsylvania,2045,3.836,gigawatt
Central no IRA,Offshore Wind,pennsylvania,2050,3.846,gigawatt
Central no IRA,Offshore Wind,rhode island,2021,0.029,gigawatt
Central no IRA,Offshore Wind,rhode island,2025,0.032,gigawatt
Central no IRA,Offshore Wind,rhode island,2030,1.895,gigawatt
Central no IRA,Offshore Wind,rhode island,2035,2.01,gigawatt
Central no IRA,Offshore Wind,rhode island,2040,2.016,gigawatt
Central no IRA,Offshore Wind,rhode island,2045,2.246,gigawatt
Central no IRA,Offshore Wind,rhode island,2050,2.771,gigawatt
Central no IRA,Offshore Wind,south carolina,2025,0.005,gigawatt
Central no IRA,Offshore Wind,south carolina,2030,0.017,gigawatt
Central no IRA,Offshore Wind,south carolina,2035,0.027,gigawatt
Central no IRA,Offshore Wind,south carolina,2040,0.036,gigawatt
Central no IRA,Offshore Wind,south carolina,2045,0.204,gigawatt
Central no IRA,Offshore Wind,south carolina,2050,0.204,gigawatt
Central no IRA,Offshore Wind,south dakota,2025,0,gigawatt
Central no IRA,Offshore Wind,south dakota,2030,0,gigawatt
Central no IRA,Offshore Wind,south dakota,2035,0,gigawatt
Central no IRA,Offshore Wind,south dakota,2040,0,gigawatt
Central no IRA,Offshore Wind,south dakota,2045,0,gigawatt
Central no IRA,Offshore Wind,south dakota,2050,0,gigawatt
Central no IRA,Offshore Wind,tennessee,2025,0,gigawatt
Central no IRA,Offshore Wind,tennessee,2030,0,gigawatt
Central no IRA,Offshore Wind,tennessee,2035,0,gigawatt
Central no IRA,Offshore Wind,tennessee,2040,0,gigawatt
Central no IRA,Offshore Wind,tennessee,2045,0,gigawatt
Central no IRA,Offshore Wind,tennessee,2050,0,gigawatt
Central no IRA,Offshore Wind,texas,2025,0.006,gigawatt
Central no IRA,Offshore Wind,texas,2030,0.021,gigawatt
Central no IRA,Offshore Wind,texas,2035,0.059,gigawatt
Central no IRA,Offshore Wind,texas,2040,0.106,gigawatt
Central no IRA,Offshore Wind,texas,2045,0.134,gigawatt
Central no IRA,Offshore Wind,texas,2050,0.162,gigawatt
Central no IRA,Offshore Wind,utah,2025,0,gigawatt
Central no IRA,Offshore Wind,utah,2030,0,gigawatt
Central no IRA,Offshore Wind,utah,2035,0,gigawatt
Central no IRA,Offshore Wind,utah,2040,0,gigawatt
Central no IRA,Offshore Wind,utah,2045,0,gigawatt
Central no IRA,Offshore Wind,utah,2050,0,gigawatt
Central no IRA,Offshore Wind,vermont,2025,0,gigawatt
Central no IRA,Offshore Wind,vermont,2030,0,gigawatt
Central no IRA,Offshore Wind,vermont,2035,0,gigawatt
Central no IRA,Offshore Wind,vermont,2040,0,gigawatt
Central no IRA,Offshore Wind,vermont,2045,0,gigawatt
Central no IRA,Offshore Wind,vermont,2050,0,gigawatt
Central no IRA,Offshore Wind,virginia,2021,0.012,gigawatt
Central no IRA,Offshore Wind,virginia,2025,0.019,gigawatt
Central no IRA,Offshore Wind,virginia,2030,1.969,gigawatt
Central no IRA,Offshore Wind,virginia,2035,3.89,gigawatt
Central no IRA,Offshore Wind,virginia,2040,3.913,gigawatt
Central no IRA,Offshore Wind,virginia,2045,3.925,gigawatt
Central no IRA,Offshore Wind,virginia,2050,3.928,gigawatt
Central no IRA,Offshore Wind,washington,2025,0.003,gigawatt
Central no IRA,Offshore Wind,washington,2030,0.007,gigawatt
Central no IRA,Offshore Wind,washington,2035,0.012,gigawatt
Central no IRA,Offshore Wind,washington,2040,0.022,gigawatt
Central no IRA,Offshore Wind,washington,2045,0.025,gigawatt
Central no IRA,Offshore Wind,washington,2050,0.035,gigawatt
Central no IRA,Offshore Wind,west virginia,2025,0,gigawatt
Central no IRA,Offshore Wind,west virginia,2030,0,gigawatt
Central no IRA,Offshore Wind,west virginia,2035,0,gigawatt
Central no IRA,Offshore Wind,west virginia,2040,0,gigawatt
Central no IRA,Offshore Wind,west virginia,2045,0,gigawatt
Central no IRA,Offshore Wind,west virginia,2050,0,gigawatt
Central no IRA,Offshore Wind,wisconsin,2025,0.005,gigawatt
Central no IRA,Offshore Wind,wisconsin,2030,0.012,gigawatt
Central no IRA,Offshore Wind,wisconsin,2035,0.018,gigawatt
Central no IRA,Offshore Wind,wisconsin,2040,0.031,gigawatt
Central no IRA,Offshore Wind,wisconsin,2045,0.042,gigawatt
Central no IRA,Offshore Wind,wisconsin,2050,4.90E-02,gigawatt
Central no IRA,Offshore Wind,wyoming,2025,0.00E+00,gigawatt
Central no IRA,Offshore Wind,wyoming,2030,0.00E+00,gigawatt
Central no IRA,Offshore Wind,wyoming,2035,0.00E+00,gigawatt
Central no IRA,Offshore Wind,wyoming,2040,0.00E+00,gigawatt
Central no IRA,Offshore Wind,wyoming,2045,0.00E+00,gigawatt
Central no IRA,Offshore Wind,wyoming,2050,0.00E+00,gigawatt
Central no IRA,Onshore Wind,alabama,2025,4.00E-03,gigawatt
Central no IRA,Onshore Wind,alabama,2030,1.20E-02,gigawatt
Central no IRA,Onshore Wind,alabama,2035,2.71E+00,gigawatt
Central no IRA,Onshore Wind,alabama,2040,1.06E+01,gigawatt
Central no IRA,Onshore Wind,alabama,2045,1.25E+01,gigawatt
Central no IRA,Onshore Wind,alabama,2050,12.763,gigawatt
Central no IRA,Onshore Wind,alaska,2021,0.053,gigawatt
Central no IRA,Onshore Wind,alaska,2025,0.858,gigawatt
Central no IRA,Onshore Wind,alaska,2030,2.3,gigawatt
Central no IRA,Onshore Wind,alaska,2035,3.583,gigawatt
Central no IRA,Onshore Wind,alaska,2040,32.644,gigawatt
Central no IRA,Onshore Wind,alaska,2045,40.035,gigawatt
Central no IRA,Onshore Wind,alaska,2050,40.038,gigawatt
Central no IRA,Onshore Wind,arizona,2021,0.31,gigawatt
Central no IRA,Onshore Wind,arizona,2025,0.315,gigawatt
Central no IRA,Onshore Wind,arizona,2030,0.318,gigawatt
Central no IRA,Onshore Wind,arizona,2035,0.323,gigawatt
Central no IRA,Onshore Wind,arizona,2040,1.088,gigawatt
Central no IRA,Onshore Wind,arizona,2045,1.495,gigawatt
Central no IRA,Onshore Wind,arizona,2050,1.498,gigawatt
Central no IRA,Onshore Wind,arkansas,2025,0.714,gigawatt
Central no IRA,Onshore Wind,arkansas,2030,2.039,gigawatt
Central no IRA,Onshore Wind,arkansas,2035,2.757,gigawatt
Central no IRA,Onshore Wind,arkansas,2040,8.154,gigawatt
Central no IRA,Onshore Wind,arkansas,2045,13.552,gigawatt
Central no IRA,Onshore Wind,arkansas,2050,18.944,gigawatt
Central no IRA,Onshore Wind,california,2021,6.237,gigawatt
Central no IRA,Onshore Wind,california,2025,6.285,gigawatt
Central no IRA,Onshore Wind,california,2030,6.673,gigawatt
Central no IRA,Onshore Wind,california,2035,9.319,gigawatt
Central no IRA,Onshore Wind,california,2040,11.76,gigawatt
Central no IRA,Onshore Wind,california,2045,13.723,gigawatt
Central no IRA,Onshore Wind,california,2050,14.898,gigawatt
Central no IRA,Onshore Wind,colorado,2021,5.272,gigawatt
Central no IRA,Onshore Wind,colorado,2025,6.041,gigawatt
Central no IRA,Onshore Wind,colorado,2030,7.732,gigawatt
Central no IRA,Onshore Wind,colorado,2035,9.425,gigawatt
Central no IRA,Onshore Wind,colorado,2040,11.529,gigawatt
Central no IRA,Onshore Wind,colorado,2045,17.138,gigawatt
Central no IRA,Onshore Wind,colorado,2050,17.84,gigawatt
Central no IRA,Onshore Wind,connecticut,2021,0.001,gigawatt
Central no IRA,Onshore Wind,connecticut,2025,0.002,gigawatt
Central no IRA,Onshore Wind,connecticut,2030,0.004,gigawatt
Central no IRA,Onshore Wind,connecticut,2035,0.005,gigawatt
Central no IRA,Onshore Wind,connecticut,2040,0.009,gigawatt
Central no IRA,Onshore Wind,connecticut,2045,0.434,gigawatt
Central no IRA,Onshore Wind,connecticut,2050,0.556,gigawatt
Central no IRA,Onshore Wind,delaware,2021,0.002,gigawatt
Central no IRA,Onshore Wind,delaware,2025,0.002,gigawatt
Central no IRA,Onshore Wind,delaware,2030,0.003,gigawatt
Central no IRA,Onshore Wind,delaware,2035,0.004,gigawatt
Central no IRA,Onshore Wind,delaware,2040,0.495,gigawatt
Central no IRA,Onshore Wind,delaware,2045,1.75,gigawatt
Central no IRA,Onshore Wind,delaware,2050,1.75,gigawatt
Central no IRA,Onshore Wind,district of columbia,2025,0,gigawatt
Central no IRA,Onshore Wind,district of columbia,2030,0,gigawatt
Central no IRA,Onshore Wind,district of columbia,2035,0,gigawatt
Central no IRA,Onshore Wind,district of columbia,2040,0,gigawatt
Central no IRA,Onshore Wind,district of columbia,2045,0,gigawatt
Central no IRA,Onshore Wind,district of columbia,2050,0,gigawatt
Central no IRA,Onshore Wind,florida,2025,0.044,gigawatt
Central no IRA,Onshore Wind,florida,2030,0.1,gigawatt
Central no IRA,Onshore Wind,florida,2035,0.179,gigawatt
Central no IRA,Onshore Wind,florida,2040,16.808,gigawatt
Central no IRA,Onshore Wind,florida,2045,33.393,gigawatt
Central no IRA,Onshore Wind,florida,2050,49.943,gigawatt
Central no IRA,Onshore Wind,georgia,2025,0.003,gigawatt
Central no IRA,Onshore Wind,georgia,2030,0.008,gigawatt
Central no IRA,Onshore Wind,georgia,2035,2.031,gigawatt
Central no IRA,Onshore Wind,georgia,2040,7.702,gigawatt
Central no IRA,Onshore Wind,georgia,2045,8.904,gigawatt
Central no IRA,Onshore Wind,georgia,2050,8.909,gigawatt
Central no IRA,Onshore Wind,hawaii,2021,0.235,gigawatt
Central no IRA,Onshore Wind,hawaii,2025,0.235,gigawatt
Central no IRA,Onshore Wind,hawaii,2030,0.236,gigawatt
Central no IRA,Onshore Wind,hawaii,2035,0.236,gigawatt
Central no IRA,Onshore Wind,hawaii,2040,0.237,gigawatt
Central no IRA,Onshore Wind,hawaii,2045,0.238,gigawatt
Central no IRA,Onshore Wind,hawaii,2050,0.238,gigawatt
Central no IRA,Onshore Wind,idaho,2021,0.784,gigawatt
Central no IRA,Onshore Wind,idaho,2025,1.025,gigawatt
Central no IRA,Onshore Wind,idaho,2030,1.727,gigawatt
Central no IRA,Onshore Wind,idaho,2035,2.931,gigawatt
Central no IRA,Onshore Wind,idaho,2040,4.664,gigawatt
Central no IRA,Onshore Wind,idaho,2045,10.946,gigawatt
Central no IRA,Onshore Wind,idaho,2050,11.53,gigawatt
Central no IRA,Onshore Wind,illinois,2021,4.672,gigawatt
Central no IRA,Onshore Wind,illinois,2025,4.728,gigawatt
Central no IRA,Onshore Wind,illinois,2030,7.409,gigawatt
Central no IRA,Onshore Wind,illinois,2035,28.971,gigawatt
Central no IRA,Onshore Wind,illinois,2040,50.584,gigawatt
Central no IRA,Onshore Wind,illinois,2045,63.577,gigawatt
Central no IRA,Onshore Wind,illinois,2050,89.231,gigawatt
Central no IRA,Onshore Wind,indiana,2021,4.472,gigawatt
Central no IRA,Onshore Wind,indiana,2025,4.481,gigawatt
Central no IRA,Onshore Wind,indiana,2030,6.739,gigawatt
Central no IRA,Onshore Wind,indiana,2035,16.394,gigawatt
Central no IRA,Onshore Wind,indiana,2040,26.051,gigawatt
Central no IRA,Onshore Wind,indiana,2045,32.488,gigawatt
Central no IRA,Onshore Wind,indiana,2050,35.987,gigawatt
Central no IRA,Onshore Wind,iowa,2021,9.631,gigawatt
Central no IRA,Onshore Wind,iowa,2025,15.246,gigawatt
Central no IRA,Onshore Wind,iowa,2030,22.622,gigawatt
Central no IRA,Onshore Wind,iowa,2035,31.273,gigawatt
Central no IRA,Onshore Wind,iowa,2040,43.364,gigawatt
Central no IRA,Onshore Wind,iowa,2045,53.049,gigawatt
Central no IRA,Onshore Wind,iowa,2050,62.806,gigawatt
Central no IRA,Onshore Wind,kansas,2021,8.91,gigawatt
Central no IRA,Onshore Wind,kansas,2025,11.04,gigawatt
Central no IRA,Onshore Wind,kansas,2030,14.53,gigawatt
Central no IRA,Onshore Wind,kansas,2035,22.751,gigawatt
Central no IRA,Onshore Wind,kansas,2040,30.943,gigawatt
Central no IRA,Onshore Wind,kansas,2045,35.808,gigawatt
Central no IRA,Onshore Wind,kansas,2050,43.648,gigawatt
Central no IRA,Onshore Wind,kentucky,2025,0.008,gigawatt
Central no IRA,Onshore Wind,kentucky,2030,1.651,gigawatt
Central no IRA,Onshore Wind,kentucky,2035,7.649,gigawatt
Central no IRA,Onshore Wind,kentucky,2040,16.344,gigawatt
Central no IRA,Onshore Wind,kentucky,2045,27.446,gigawatt
Central no IRA,Onshore Wind,kentucky,2050,34.501,gigawatt
Central no IRA,Onshore Wind,louisiana,2025,0.008,gigawatt
Central no IRA,Onshore Wind,louisiana,2030,0.015,gigawatt
Central no IRA,Onshore Wind,louisiana,2035,1.221,gigawatt
Central no IRA,Onshore Wind,louisiana,2040,10.457,gigawatt
Central no IRA,Onshore Wind,louisiana,2045,1.97E+01,gigawatt
Central no IRA,Onshore Wind,louisiana,2050,2.89E+01,gigawatt
Central no IRA,Onshore Wind,maine,2021,1.01E+00,gigawatt
Central no IRA,Onshore Wind,maine,2025,1.01E+00,gigawatt
Central no IRA,Onshore Wind,maine,2030,1.02E+00,gigawatt
Central no IRA,Onshore Wind,maine,2035,1.02E+00,gigawatt
Central no IRA,Onshore Wind,maine,2040,1.038,gigawatt
Central no IRA,Onshore Wind,maine,2045,5.387,gigawatt
Central no IRA,Onshore Wind,maine,2050,6.624,gigawatt
Central no IRA,Onshore Wind,maryland,2021,0.286,gigawatt
Central no IRA,Onshore Wind,maryland,2025,1.306,gigawatt
Central no IRA,Onshore Wind,maryland,2030,3.389,gigawatt
Central no IRA,Onshore Wind,maryland,2035,5.15E+00,gigawatt
Central no IRA,Onshore Wind,maryland,2040,7.30E+00,gigawatt
Central no IRA,Onshore Wind,maryland,2045,1.11E+01,gigawatt
Central no IRA,Onshore Wind,maryland,2050,1.39E+01,gigawatt
Central no IRA,Onshore Wind,massachusetts,2021,1.12E-01,gigawatt
Central no IRA,Onshore Wind,massachusetts,2025,1.14E-01,gigawatt
Central no IRA,Onshore Wind,massachusetts,2030,0.116,gigawatt
Central no IRA,Onshore Wind,massachusetts,2035,0.119,gigawatt
Central no IRA,Onshore Wind,massachusetts,2040,0.125,gigawatt
Central no IRA,Onshore Wind,massachusetts,2045,1.412,gigawatt
Central no IRA,Onshore Wind,massachusetts,2050,1.779,gigawatt
Central no IRA,Onshore Wind,michigan,2021,3.421,gigawatt
Central no IRA,Onshore Wind,michigan,2025,7.051,gigawatt
Central no IRA,Onshore Wind,michigan,2030,12.795,gigawatt
Central no IRA,Onshore Wind,michigan,2035,18.427,gigawatt
Central no IRA,Onshore Wind,michigan,2040,30.529,gigawatt
Central no IRA,Onshore Wind,michigan,2045,37.517,gigawatt
Central no IRA,Onshore Wind,michigan,2050,38.207,gigawatt
Central no IRA,Onshore Wind,minnesota,2021,3.547,gigawatt
Central no IRA,Onshore Wind,minnesota,2025,7.417,gigawatt
Central no IRA,Onshore Wind,minnesota,2030,12.399,gigawatt
Central no IRA,Onshore Wind,minnesota,2035,17.865,gigawatt
Central no IRA,Onshore Wind,minnesota,2040,25.706,gigawatt
Central no IRA,Onshore Wind,minnesota,2045,31.246,gigawatt
Central no IRA,Onshore Wind,minnesota,2050,37.088,gigawatt
Central no IRA,Onshore Wind,mississippi,2025,0.086,gigawatt
Central no IRA,Onshore Wind,mississippi,2030,2.813,gigawatt
Central no IRA,Onshore Wind,mississippi,2035,16.978,gigawatt
Central no IRA,Onshore Wind,mississippi,2040,37.807,gigawatt
Central no IRA,Onshore Wind,mississippi,2045,48.621,gigawatt
Central no IRA,Onshore Wind,mississippi,2050,5.52E+01,gigawatt
Central no IRA,Onshore Wind,missouri,2021,2.82E+00,gigawatt
Central no IRA,Onshore Wind,missouri,2025,3.08E+00,gigawatt
Central no IRA,Onshore Wind,missouri,2030,5.61E+00,gigawatt
Central no IRA,Onshore Wind,missouri,2035,1.52E+01,gigawatt
Central no IRA,Onshore Wind,missouri,2040,2.49E+01,gigawatt
Central no IRA,Onshore Wind,missouri,2045,31.896,gigawatt
Central no IRA,Onshore Wind,missouri,2050,39.174,gigawatt
Central no IRA,Onshore Wind,montana,2021,0.872,gigawatt
Central no IRA,Onshore Wind,montana,2025,1.164,gigawatt
Central no IRA,Onshore Wind,montana,2030,4.39,gigawatt
Central no IRA,Onshore Wind,montana,2035,12.755,gigawatt
Central no IRA,Onshore Wind,montana,2040,1.46E+01,gigawatt
Central no IRA,Onshore Wind,montana,2045,1.58E+01,gigawatt
Central no IRA,Onshore Wind,montana,2050,1.65E+01,gigawatt
Central no IRA,Onshore Wind,nebraska,2021,4.06E+00,gigawatt
Central no IRA,Onshore Wind,nebraska,2025,5.79E+00,gigawatt
Central no IRA,Onshore Wind,nebraska,2030,1.04E+01,gigawatt
Central no IRA,Onshore Wind,nebraska,2035,1.82E+01,gigawatt
Central no IRA,Onshore Wind,nebraska,2040,2.69E+01,gigawatt
Central no IRA,Onshore Wind,nebraska,2045,4.86E+01,gigawatt
Central no IRA,Onshore Wind,nebraska,2050,5.71E+01,gigawatt
Central no IRA,Onshore Wind,nevada,2021,1.14E-01,gigawatt
Central no IRA,Onshore Wind,nevada,2025,3.14E-01,gigawatt
Central no IRA,Onshore Wind,nevada,2030,0.888,gigawatt
Central no IRA,Onshore Wind,nevada,2035,1.846,gigawatt
Central no IRA,Onshore Wind,nevada,2040,2.815,gigawatt
Central no IRA,Onshore Wind,nevada,2045,4.472,gigawatt
Central no IRA,Onshore Wind,nevada,2050,4.499,gigawatt
Central no IRA,Onshore Wind,new hampshire,2021,0.21,gigawatt
Central no IRA,Onshore Wind,new hampshire,2025,2.13E-01,gigawatt
Central no IRA,Onshore Wind,new hampshire,2030,2.15E-01,gigawatt
Central no IRA,Onshore Wind,new hampshire,2035,2.18E-01,gigawatt
Central no IRA,Onshore Wind,new hampshire,2040,2.24E-01,gigawatt
Central no IRA,Onshore Wind,new hampshire,2045,1.32E+00,gigawatt
Central no IRA,Onshore Wind,new hampshire,2050,1.64E+00,gigawatt
Central no IRA,Onshore Wind,new jersey,2021,0.007,gigawatt
Central no IRA,Onshore Wind,new jersey,2025,0.007,gigawatt
Central no IRA,Onshore Wind,new jersey,2030,0.007,gigawatt
Central no IRA,Onshore Wind,new jersey,2035,0.008,gigawatt
Central no IRA,Onshore Wind,new jersey,2040,0.199,gigawatt
Central no IRA,Onshore Wind,new jersey,2045,0.703,gigawatt
Central no IRA,Onshore Wind,new jersey,2050,1.033,gigawatt
Central no IRA,Onshore Wind,new mexico,2021,2.578,gigawatt
Central no IRA,Onshore Wind,new mexico,2025,6.248,gigawatt
Central no IRA,Onshore Wind,new mexico,2030,11.582,gigawatt
Central no IRA,Onshore Wind,new mexico,2035,16.931,gigawatt
Central no IRA,Onshore Wind,new mexico,2040,19.349,gigawatt
Central no IRA,Onshore Wind,new mexico,2045,20.012,gigawatt
Central no IRA,Onshore Wind,new mexico,2050,20.127,gigawatt
Central no IRA,Onshore Wind,new york,2021,2.092,gigawatt
Central no IRA,Onshore Wind,new york,2025,2.105,gigawatt
Central no IRA,Onshore Wind,new york,2030,2.12,gigawatt
